timestamp,sector_id,resource_type,stock_level,usage_rate_hourly,snap_event_detected,restock_amount,restock_reason
2026-02-19T19:00:00,Wakanda,Clean Water (L),629.9607,33.26,True,0.0,
2026-02-19T19:00:00,Wakanda,Medical Kits,1182.2577,6.5,True,0.0,
2026-02-19T19:00:00,Wakanda,Pym Particles,2960.6628,3.75,True,0.0,
2026-02-19T19:00:00,Wakanda,Vibranium (kg),1241.2213,12.37,True,0.0,
2026-02-19T20:00:00,Avengers Compound,Arc Reactor Cores,600.888,1.98,True,0.0,
2026-02-19T20:00:00,Avengers Compound,Clean Water (L),1174.8719,1.28,True,0.0,
2026-02-19T20:00:00,Avengers Compound,Medical Kits,386.5766,8.09,True,0.0,
2026-02-19T20:00:00,Avengers Compound,Pym Particles,188.9427,5.67,True,0.0,
2026-02-19T20:00:00,Avengers Compound,Vibranium (kg),1541.3055,12.67,True,0.0,
2026-02-19T20:00:00,New Asgard,Arc Reactor Cores,296.7382,6.39,True,0.0,
2026-02-19T20:00:00,New Asgard,Clean Water (L),1224.5727,1.64,True,0.0,
2026-02-19T20:00:00,New Asgard,Medical Kits,570.4945,2.73,True,0.0,
2026-02-19T20:00:00,New Asgard,Pym Particles,379.2122,2.98,True,0.0,
2026-02-19T20:00:00,New Asgard,Vibranium (kg),2644.2221,10.35,True,0.0,
2026-02-19T20:00:00,Sanctum Sanctorum,Arc Reactor Cores,825.9293,1.0,True,0.0,
2026-02-19T20:00:00,Sanctum Sanctorum,Clean Water (L),1457.4295,11.15,True,0.0,
2026-02-19T20:00:00,Sanctum Sanctorum,Medical Kits,356.8531,1.9,True,0.0,
2026-02-19T20:00:00,Sanctum Sanctorum,Pym Particles,205.8859,1.88,True,0.0,
2026-02-19T20:00:00,Sanctum Sanctorum,Vibranium (kg),2751.133,23.55,True,0.0,
2026-02-19T20:00:00,Sokovia,Arc Reactor Cores,194.1618,8.54,True,0.0,
2026-02-19T20:00:00,Sokovia,Clean Water (L),257.5892,13.3,True,0.0,
2026-02-19T20:00:00,Sokovia,Medical Kits,170.3167,10.73,True,0.0,
2026-02-19T20:00:00,Sokovia,Pym Particles,367.8146,2.81,True,0.0,
2026-02-19T20:00:00,Sokovia,Vibranium (kg),1068.9205,10.81,True,0.0,
2026-02-19T20:00:00,Wakanda,Arc Reactor Cores,2887.3632,12.36,True,0.0,
2026-02-19T20:00:00,Wakanda,Clean Water (L),607.9307,22.03,True,0.0,
2026-02-19T20:00:00,Wakanda,Medical Kits,1176.7477,5.51,True,0.0,
2026-02-19T20:00:00,Wakanda,Pym Particles,2955.4328,5.23,True,0.0,
2026-02-19T20:00:00,Wakanda,Vibranium (kg),1220.6413,20.58,True,0.0,
2026-02-19T21:00:00,Avengers Compound,Arc Reactor Cores,599.638,1.25,True,0.0,
2026-02-19T21:00:00,Avengers Compound,Clean Water (L),1163.8319,11.04,True,0.0,
2026-02-19T21:00:00,Avengers Compound,Medical Kits,372.1966,14.38,True,0.0,
2026-02-19T21:00:00,Avengers Compound,Pym Particles,185.2927,3.65,True,0.0,
2026-02-19T21:00:00,Avengers Compound,Vibranium (kg),1539.7755,1.53,True,0.0,
2026-02-19T21:00:00,New Asgard,Arc Reactor Cores,292.5982,4.14,True,0.0,
2026-02-19T21:00:00,New Asgard,Clean Water (L),1212.9527,11.62,True,0.0,
2026-02-19T21:00:00,New Asgard,Medical Kits,568.6145,1.88,True,0.0,
2026-02-19T21:00:00,New Asgard,Pym Particles,377.9622,1.25,True,0.0,
2026-02-19T21:00:00,New Asgard,Vibranium (kg),2628.9021,15.32,True,0.0,
2026-02-19T21:00:00,Sanctum Sanctorum,Arc Reactor Cores,823.1093,2.82,True,0.0,
2026-02-19T21:00:00,Sanctum Sanctorum,Clean Water (L),1448.2695,9.16,True,0.0,
2026-02-19T21:00:00,Sanctum Sanctorum,Medical Kits,353.3031,3.55,True,0.0,
2026-02-19T21:00:00,Sanctum Sanctorum,Pym Particles,203.8359,2.05,True,0.0,
2026-02-19T21:00:00,Sanctum Sanctorum,Vibranium (kg),2734.683,16.45,True,0.0,
2026-02-19T21:00:00,Sokovia,Arc Reactor Cores,190.2918,3.87,True,0.0,
2026-02-19T21:00:00,Sokovia,Clean Water (L),548.7392,40.01,True,331.16,Priority resupply — critical levels
2026-02-19T21:00:00,Sokovia,Medical Kits,161.3767,8.94,True,0.0,
2026-02-19T21:00:00,Sokovia,Pym Particles,366.3746,1.44,True,0.0,
2026-02-19T21:00:00,Sokovia,Vibranium (kg),1051.1605,17.76,True,0.0,
2026-02-19T21:00:00,Wakanda,Arc Reactor Cores,2880.9632,6.4,True,0.0,
2026-02-19T21:00:00,Wakanda,Clean Water (L),575.3307,32.6,True,0.0,
2026-02-19T21:00:00,Wakanda,Medical Kits,1170.0977,6.65,True,0.0,
2026-02-19T21:00:00,Wakanda,Pym Particles,2949.2528,6.18,True,0.0,
2026-02-19T21:00:00,Wakanda,Vibranium (kg),1204.9613,15.68,True,0.0,
2026-02-19T22:00:00,Avengers Compound,Arc Reactor Cores,598.038,1.6,True,0.0,
2026-02-19T22:00:00,Avengers Compound,Clean Water (L),1121.1119,42.72,True,0.0,
2026-02-19T22:00:00,Avengers Compound,Medical Kits,368.9366,3.26,True,0.0,
2026-02-19T22:00:00,Avengers Compound,Pym Particles,180.1627,5.13,True,0.0,
2026-02-19T22:00:00,Avengers Compound,Vibranium (kg),1525.1655,14.61,True,0.0,
2026-02-19T22:00:00,New Asgard,Arc Reactor Cores,282.5182,10.08,True,0.0,
2026-02-19T22:00:00,New Asgard,Clean Water (L),1197.5927,15.36,True,0.0,
2026-02-19T22:00:00,New Asgard,Medical Kits,567.3545,1.26,True,0.0,
2026-02-19T22:00:00,New Asgard,Pym Particles,374.7622,3.2,True,0.0,
2026-02-19T22:00:00,New Asgard,Vibranium (kg),2616.2421,12.66,True,0.0,
2026-02-19T22:00:00,Sanctum Sanctorum,Arc Reactor Cores,820.1793,2.93,True,0.0,
2026-02-19T22:00:00,Sanctum Sanctorum,Clean Water (L),1444.5595,3.71,True,0.0,
2026-02-19T22:00:00,Sanctum Sanctorum,Medical Kits,347.4331,5.87,True,0.0,
2026-02-19T22:00:00,Sanctum Sanctorum,Pym Particles,201.1659,2.67,True,0.0,
2026-02-19T22:00:00,Sanctum Sanctorum,Vibranium (kg),2710.923,23.76,True,0.0,
2026-02-19T22:00:00,Sokovia,Arc Reactor Cores,185.7018,4.59,True,0.0,
2026-02-19T22:00:00,Sokovia,Clean Water (L),526.3892,22.35,True,0.0,
2026-02-19T22:00:00,Sokovia,Medical Kits,156.6467,4.73,True,0.0,
2026-02-19T22:00:00,Sokovia,Pym Particles,364.4346,1.94,True,0.0,
2026-02-19T22:00:00,Sokovia,Vibranium (kg),1013.2805,37.88,True,0.0,
2026-02-19T22:00:00,Wakanda,Arc Reactor Cores,2871.1132,9.85,True,0.0,
2026-02-19T22:00:00,Wakanda,Clean Water (L),560.3907,14.94,True,0.0,
2026-02-19T22:00:00,Wakanda,Medical Kits,1165.2477,4.85,True,0.0,
2026-02-19T22:00:00,Wakanda,Pym Particles,2945.2728,3.98,True,0.0,
2026-02-19T22:00:00,Wakanda,Vibranium (kg),1189.6613,15.3,True,0.0,
2026-02-19T23:00:00,Avengers Compound,Arc Reactor Cores,596.418,1.62,True,0.0,
2026-02-19T23:00:00,Avengers Compound,Clean Water (L),1119.4119,1.7,True,0.0,
2026-02-19T23:00:00,Avengers Compound,Medical Kits,353.8966,15.04,True,0.0,
2026-02-19T23:00:00,Avengers Compound,Pym Particles,172.0827,8.08,True,0.0,
2026-02-19T23:00:00,Avengers Compound,Vibranium (kg),1516.3355,8.83,True,0.0,
2026-02-19T23:00:00,New Asgard,Arc Reactor Cores,273.3382,9.18,True,0.0,
2026-02-19T23:00:00,New Asgard,Clean Water (L),1184.0227,13.57,True,0.0,
2026-02-19T23:00:00,New Asgard,Medical Kits,561.0445,6.31,True,0.0,
2026-02-19T23:00:00,New Asgard,Pym Particles,370.4722,4.29,True,0.0,
2026-02-19T23:00:00,New Asgard,Vibranium (kg),2614.8621,1.38,True,0.0,
2026-02-19T23:00:00,Sanctum Sanctorum,Arc Reactor Cores,817.6293,2.55,True,0.0,
2026-02-19T23:00:00,Sanctum Sanctorum,Clean Water (L),1436.2095,8.35,True,0.0,
2026-02-19T23:00:00,Sanctum Sanctorum,Medical Kits,346.0231,1.41,True,0.0,
2026-02-19T23:00:00,Sanctum Sanctorum,Pym Particles,200.1359,1.03,True,0.0,
2026-02-19T23:00:00,Sanctum Sanctorum,Vibranium (kg),2690.583,20.34,True,0.0,
2026-02-19T23:00:00,Sokovia,Arc Reactor Cores,178.0918,7.61,True,0.0,
2026-02-19T23:00:00,Sokovia,Clean Water (L),504.6092,21.78,True,0.0,
2026-02-19T23:00:00,Sokovia,Medical Kits,154.9167,1.73,True,0.0,
2026-02-19T23:00:00,Sokovia,Pym Particles,362.2346,2.2,True,0.0,
2026-02-19T23:00:00,Sokovia,Vibranium (kg),967.1705,46.11,True,0.0,
2026-02-19T23:00:00,Wakanda,Arc Reactor Cores,2855.1232,15.99,True,0.0,
2026-02-19T23:00:00,Wakanda,Clean Water (L),524.3607,36.03,True,0.0,
2026-02-19T23:00:00,Wakanda,Medical Kits,1155.7177,9.53,True,0.0,
2026-02-19T23:00:00,Wakanda,Pym Particles,2941.6428,3.63,True,0.0,
2026-02-19T23:00:00,Wakanda,Vibranium (kg),1178.9913,10.67,True,0.0,
2026-02-20T00:00:00,Avengers Compound,Arc Reactor Cores,594.398,2.02,True,0.0,
2026-02-20T00:00:00,Avengers Compound,Clean Water (L),1114.8519,4.56,True,0.0,
2026-02-20T00:00:00,Avengers Compound,Medical Kits,349.0566,4.84,True,0.0,
2026-02-20T00:00:00,Avengers Compound,Pym Particles,167.8427,4.24,True,0.0,
2026-02-20T00:00:00,Avengers Compound,Vibranium (kg),1498.8155,17.52,True,0.0,
2026-02-20T00:00:00,New Asgard,Arc Reactor Cores,266.0682,7.27,True,0.0,
2026-02-20T00:00:00,New Asgard,Clean Water (L),1177.6827,6.34,True,0.0,
2026-02-20T00:00:00,New Asgard,Medical Kits,559.5145,1.53,True,0.0,
2026-02-20T00:00:00,New Asgard,Pym Particles,366.2022,4.27,True,0.0,
2026-02-20T00:00:00,New Asgard,Vibranium (kg),2601.5421,13.32,True,0.0,
2026-02-20T00:00:00,Sanctum Sanctorum,Arc Reactor Cores,816.2293,1.4,True,0.0,
2026-02-20T00:00:00,Sanctum Sanctorum,Clean Water (L),1422.2495,13.96,True,0.0,
2026-02-20T00:00:00,Sanctum Sanctorum,Medical Kits,338.6831,7.34,True,0.0,
2026-02-20T00:00:00,Sanctum Sanctorum,Pym Particles,198.9259,1.21,True,0.0,
2026-02-20T00:00:00,Sanctum Sanctorum,Vibranium (kg),2671.693,18.89,True,0.0,
2026-02-20T00:00:00,Sokovia,Arc Reactor Cores,176.7418,1.35,True,0.0,
2026-02-20T00:00:00,Sokovia,Clean Water (L),481.9092,22.7,True,0.0,
2026-02-20T00:00:00,Sokovia,Medical Kits,150.2967,4.62,True,0.0,
2026-02-20T00:00:00,Sokovia,Pym Particles,361.1946,1.04,True,0.0,
2026-02-20T00:00:00,Sokovia,Vibranium (kg),945.3405,21.83,True,0.0,
2026-02-20T00:00:00,Wakanda,Arc Reactor Cores,2846.7032,8.42,True,0.0,
2026-02-20T00:00:00,Wakanda,Clean Water (L),489.8007,34.56,True,0.0,
2026-02-20T00:00:00,Wakanda,Medical Kits,1151.0477,4.67,True,0.0,
2026-02-20T00:00:00,Wakanda,Pym Particles,2937.6028,4.04,True,0.0,
2026-02-20T00:00:00,Wakanda,Vibranium (kg),1163.8813,15.11,True,0.0,
2026-02-20T01:00:00,Avengers Compound,Arc Reactor Cores,593.098,1.3,True,0.0,
2026-02-20T01:00:00,Avengers Compound,Clean Water (L),1113.2919,1.56,True,0.0,
2026-02-20T01:00:00,Avengers Compound,Medical Kits,338.0266,11.03,True,0.0,
2026-02-20T01:00:00,Avengers Compound,Pym Particles,164.3627,3.48,True,0.0,
2026-02-20T01:00:00,Avengers Compound,Vibranium (kg),1489.0155,9.8,True,0.0,
2026-02-20T01:00:00,New Asgard,Arc Reactor Cores,258.7282,7.34,True,0.0,
2026-02-20T01:00:00,New Asgard,Clean Water (L),1164.6427,13.04,True,0.0,
2026-02-20T01:00:00,New Asgard,Medical Kits,557.9445,1.57,True,0.0,
2026-02-20T01:00:00,New Asgard,Pym Particles,363.9222,2.28,True,0.0,
2026-02-20T01:00:00,New Asgard,Vibranium (kg),2594.9721,6.57,True,0.0,
2026-02-20T01:00:00,Sanctum Sanctorum,Arc Reactor Cores,814.3893,1.84,True,0.0,
2026-02-20T01:00:00,Sanctum Sanctorum,Clean Water (L),1416.1395,6.11,True,0.0,
2026-02-20T01:00:00,Sanctum Sanctorum,Medical Kits,328.2731,10.41,True,0.0,
2026-02-20T01:00:00,Sanctum Sanctorum,Pym Particles,195.9059,3.02,True,0.0,
2026-02-20T01:00:00,Sanctum Sanctorum,Vibranium (kg),2638.763,32.93,True,0.0,
2026-02-20T01:00:00,Sokovia,Arc Reactor Cores,167.6318,9.11,True,0.0,
2026-02-20T01:00:00,Sokovia,Clean Water (L),433.1592,48.75,True,0.0,
2026-02-20T01:00:00,Sokovia,Medical Kits,142.6267,7.67,True,0.0,
2026-02-20T01:00:00,Sokovia,Pym Particles,359.5646,1.63,True,0.0,
2026-02-20T01:00:00,Sokovia,Vibranium (kg),932.1905,13.15,True,0.0,
2026-02-20T01:00:00,Wakanda,Arc Reactor Cores,2839.4332,7.27,True,0.0,
2026-02-20T01:00:00,Wakanda,Clean Water (L),448.3307,41.47,True,0.0,
2026-02-20T01:00:00,Wakanda,Medical Kits,1146.5277,4.52,True,0.0,
2026-02-20T01:00:00,Wakanda,Pym Particles,2934.0928,3.51,True,0.0,
2026-02-20T01:00:00,Wakanda,Vibranium (kg),1150.0713,13.81,True,0.0,
2026-02-20T02:00:00,Avengers Compound,Arc Reactor Cores,591.528,1.57,True,0.0,
2026-02-20T02:00:00,Avengers Compound,Clean Water (L),1093.8219,19.47,True,0.0,
2026-02-20T02:00:00,Avengers Compound,Medical Kits,328.2466,9.78,True,0.0,
2026-02-20T02:00:00,Avengers Compound,Pym Particles,158.2527,6.11,True,0.0,
2026-02-20T02:00:00,Avengers Compound,Vibranium (kg),1467.6255,21.39,True,0.0,
2026-02-20T02:00:00,New Asgard,Arc Reactor Cores,253.1882,5.54,True,0.0,
2026-02-20T02:00:00,New Asgard,Clean Water (L),1157.2227,7.42,True,0.0,
2026-02-20T02:00:00,New Asgard,Medical Kits,556.0445,1.9,True,0.0,
2026-02-20T02:00:00,New Asgard,Pym Particles,361.1222,2.8,True,0.0,
2026-02-20T02:00:00,New Asgard,Vibranium (kg),2585.1521,9.82,True,0.0,
2026-02-20T02:00:00,Sanctum Sanctorum,Arc Reactor Cores,812.6193,1.77,True,0.0,
2026-02-20T02:00:00,Sanctum Sanctorum,Clean Water (L),1409.6695,6.47,True,0.0,
2026-02-20T02:00:00,Sanctum Sanctorum,Medical Kits,321.7331,6.54,True,0.0,
2026-02-20T02:00:00,Sanctum Sanctorum,Pym Particles,194.0059,1.9,True,0.0,
2026-02-20T02:00:00,Sanctum Sanctorum,Vibranium (kg),2615.963,22.8,True,0.0,
2026-02-20T02:00:00,Sokovia,Arc Reactor Cores,160.9818,6.65,True,0.0,
2026-02-20T02:00:00,Sokovia,Clean Water (L),406.9592,26.2,True,0.0,
2026-02-20T02:00:00,Sokovia,Medical Kits,141.5967,1.03,True,0.0,
2026-02-20T02:00:00,Sokovia,Pym Particles,355.7246,3.84,True,0.0,
2026-02-20T02:00:00,Sokovia,Vibranium (kg),910.0105,22.18,True,0.0,
2026-02-20T02:00:00,Wakanda,Arc Reactor Cores,2828.2832,11.15,True,0.0,
2026-02-20T02:00:00,Wakanda,Clean Water (L),396.9607,51.37,True,0.0,
2026-02-20T02:00:00,Wakanda,Medical Kits,1141.1777,5.35,True,0.0,
2026-02-20T02:00:00,Wakanda,Pym Particles,2929.8128,4.28,True,0.0,
2026-02-20T02:00:00,Wakanda,Vibranium (kg),1129.2913,20.78,True,0.0,
2026-02-20T03:00:00,Avengers Compound,Arc Reactor Cores,590.468,1.06,True,0.0,
2026-02-20T03:00:00,Avengers Compound,Clean Water (L),1092.2519,1.57,True,0.0,
2026-02-20T03:00:00,Avengers Compound,Medical Kits,316.4066,11.84,True,0.0,
2026-02-20T03:00:00,Avengers Compound,Pym Particles,150.7027,7.55,True,0.0,
2026-02-20T03:00:00,Avengers Compound,Vibranium (kg),1442.4355,25.19,True,0.0,
2026-02-20T03:00:00,New Asgard,Arc Reactor Cores,241.1982,11.99,True,0.0,
2026-02-20T03:00:00,New Asgard,Clean Water (L),1155.9427,1.28,True,0.0,
2026-02-20T03:00:00,New Asgard,Medical Kits,548.0145,8.03,True,0.0,
2026-02-20T03:00:00,New Asgard,Pym Particles,358.1222,3.0,True,0.0,
2026-02-20T03:00:00,New Asgard,Vibranium (kg),2576.0621,9.09,True,0.0,
2026-02-20T03:00:00,Sanctum Sanctorum,Arc Reactor Cores,810.9393,1.68,True,0.0,
2026-02-20T03:00:00,Sanctum Sanctorum,Clean Water (L),1392.7395,16.93,True,0.0,
2026-02-20T03:00:00,Sanctum Sanctorum,Medical Kits,687.6031,6.65,True,372.52,Stark Industries delivery
2026-02-20T03:00:00,Sanctum Sanctorum,Pym Particles,190.8759,3.13,True,0.0,
2026-02-20T03:00:00,Sanctum Sanctorum,Vibranium (kg),2608.793,7.17,True,0.0,
2026-02-20T03:00:00,Sokovia,Arc Reactor Cores,159.4718,1.51,True,0.0,
2026-02-20T03:00:00,Sokovia,Clean Water (L),386.0992,20.86,True,0.0,
2026-02-20T03:00:00,Sokovia,Medical Kits,139.7467,1.85,True,0.0,
2026-02-20T03:00:00,Sokovia,Pym Particles,354.6346,1.09,True,0.0,
2026-02-20T03:00:00,Sokovia,Vibranium (kg),891.6105,18.4,True,0.0,
2026-02-20T03:00:00,Wakanda,Arc Reactor Cores,2819.6232,8.66,True,0.0,
2026-02-20T03:00:00,Wakanda,Clean Water (L),375.6107,21.35,True,0.0,
2026-02-20T03:00:00,Wakanda,Medical Kits,1138.5177,2.66,True,0.0,
2026-02-20T03:00:00,Wakanda,Pym Particles,2926.5928,3.22,True,0.0,
2026-02-20T03:00:00,Wakanda,Vibranium (kg),1118.3213,10.97,True,0.0,
2026-02-20T04:00:00,Avengers Compound,Arc Reactor Cores,588.038,2.43,True,0.0,
2026-02-20T04:00:00,Avengers Compound,Clean Water (L),1090.8619,1.39,True,0.0,
2026-02-20T04:00:00,Avengers Compound,Medical Kits,308.9266,7.48,True,0.0,
2026-02-20T04:00:00,Avengers Compound,Pym Particles,145.6527,5.05,True,0.0,
2026-02-20T04:00:00,Avengers Compound,Vibranium (kg),1428.7455,13.69,True,0.0,
2026-02-20T04:00:00,New Asgard,Arc Reactor Cores,230.4382,10.76,True,0.0,
2026-02-20T04:00:00,New Asgard,Clean Water (L),1152.0827,3.86,True,0.0,
2026-02-20T04:00:00,New Asgard,Medical Kits,545.1745,2.84,True,0.0,
2026-02-20T04:00:00,New Asgard,Pym Particles,356.1822,1.94,True,0.0,
2026-02-20T04:00:00,New Asgard,Vibranium (kg),2565.5421,10.52,True,0.0,
2026-02-20T04:00:00,Sanctum Sanctorum,Arc Reactor Cores,809.8493,1.09,True,0.0,
2026-02-20T04:00:00,Sanctum Sanctorum,Clean Water (L),1381.4195,11.32,True,0.0,
2026-02-20T04:00:00,Sanctum Sanctorum,Medical Kits,683.5531,4.05,True,0.0,
2026-02-20T04:00:00,Sanctum Sanctorum,Pym Particles,187.0959,3.78,True,0.0,
2026-02-20T04:00:00,Sanctum Sanctorum,Vibranium (kg),2587.153,21.64,True,0.0,
2026-02-20T04:00:00,Sokovia,Arc Reactor Cores,154.2818,5.19,True,0.0,
2026-02-20T04:00:00,Sokovia,Clean Water (L),367.6592,18.44,True,0.0,
2026-02-20T04:00:00,Sokovia,Medical Kits,137.9367,1.81,True,0.0,
2026-02-20T04:00:00,Sokovia,Pym Particles,351.4646,3.17,True,0.0,
2026-02-20T04:00:00,Sokovia,Vibranium (kg),884.1405,7.47,True,0.0,
2026-02-20T04:00:00,Wakanda,Arc Reactor Cores,2812.0032,7.62,True,0.0,
2026-02-20T04:00:00,Wakanda,Clean Water (L),346.1107,29.5,True,0.0,
2026-02-20T04:00:00,Wakanda,Medical Kits,1134.4677,4.05,True,0.0,
2026-02-20T04:00:00,Wakanda,Pym Particles,2923.1028,3.49,True,0.0,
2026-02-20T04:00:00,Wakanda,Vibranium (kg),1102.8313,15.49,True,0.0,
2026-02-20T05:00:00,Avengers Compound,Arc Reactor Cores,586.408,1.63,True,0.0,
2026-02-20T05:00:00,Avengers Compound,Clean Water (L),1089.5119,1.35,True,0.0,
2026-02-20T05:00:00,Avengers Compound,Medical Kits,293.9366,14.99,True,0.0,
2026-02-20T05:00:00,Avengers Compound,Pym Particles,140.1927,5.46,True,0.0,
2026-02-20T05:00:00,Avengers Compound,Vibranium (kg),1417.8555,10.89,True,0.0,
2026-02-20T05:00:00,New Asgard,Arc Reactor Cores,223.6882,6.75,True,0.0,
2026-02-20T05:00:00,New Asgard,Clean Water (L),1141.9027,10.18,True,0.0,
2026-02-20T05:00:00,New Asgard,Medical Kits,543.7145,1.46,True,0.0,
2026-02-20T05:00:00,New Asgard,Pym Particles,354.3122,1.87,True,0.0,
2026-02-20T05:00:00,New Asgard,Vibranium (kg),2548.9921,16.55,True,0.0,
2026-02-20T05:00:00,Sanctum Sanctorum,Arc Reactor Cores,916.6393,1.68,True,108.47,Interdimensional transfer
2026-02-20T05:00:00,Sanctum Sanctorum,Clean Water (L),1376.5995,4.82,True,0.0,
2026-02-20T05:00:00,Sanctum Sanctorum,Medical Kits,679.9431,3.61,True,0.0,
2026-02-20T05:00:00,Sanctum Sanctorum,Pym Particles,181.6559,5.44,True,0.0,
2026-02-20T05:00:00,Sanctum Sanctorum,Vibranium (kg),2570.843,16.31,True,0.0,
2026-02-20T05:00:00,Sokovia,Arc Reactor Cores,150.9718,3.31,True,0.0,
2026-02-20T05:00:00,Sokovia,Clean Water (L),338.1492,29.51,True,0.0,
2026-02-20T05:00:00,Sokovia,Medical Kits,136.5767,1.36,True,0.0,
2026-02-20T05:00:00,Sokovia,Pym Particles,349.5746,1.89,True,0.0,
2026-02-20T05:00:00,Sokovia,Vibranium (kg),870.8905,13.25,True,0.0,
2026-02-20T05:00:00,Wakanda,Arc Reactor Cores,2804.1032,7.9,True,0.0,
2026-02-20T05:00:00,Wakanda,Clean Water (L),8918.3107,18.0,True,8590.2,Stark emergency reserve deployed
2026-02-20T05:00:00,Wakanda,Medical Kits,1129.5177,4.95,True,0.0,
2026-02-20T05:00:00,Wakanda,Pym Particles,2916.5128,6.59,True,0.0,
2026-02-20T05:00:00,Wakanda,Vibranium (kg),1093.6113,9.22,True,0.0,
2026-02-20T06:00:00,Avengers Compound,Arc Reactor Cores,585.168,1.24,True,0.0,
2026-02-20T06:00:00,Avengers Compound,Clean Water (L),1084.1119,5.4,True,0.0,
2026-02-20T06:00:00,Avengers Compound,Medical Kits,288.7366,5.2,True,0.0,
2026-02-20T06:00:00,Avengers Compound,Pym Particles,133.1527,7.04,True,0.0,
2026-02-20T06:00:00,Avengers Compound,Vibranium (kg),1409.6255,8.23,True,0.0,
2026-02-20T06:00:00,New Asgard,Arc Reactor Cores,217.3582,6.33,True,0.0,
2026-02-20T06:00:00,New Asgard,Clean Water (L),1130.9127,10.99,True,0.0,
2026-02-20T06:00:00,New Asgard,Medical Kits,542.2445,1.47,True,0.0,
2026-02-20T06:00:00,New Asgard,Pym Particles,351.7022,2.61,True,0.0,
2026-02-20T06:00:00,New Asgard,Vibranium (kg),2540.1921,8.8,True,0.0,
2026-02-20T06:00:00,Sanctum Sanctorum,Arc Reactor Cores,915.1993,1.44,True,0.0,
2026-02-20T06:00:00,Sanctum Sanctorum,Clean Water (L),1365.2495,11.35,True,0.0,
2026-02-20T06:00:00,Sanctum Sanctorum,Medical Kits,673.9531,5.99,True,0.0,
2026-02-20T06:00:00,Sanctum Sanctorum,Pym Particles,180.0959,1.56,True,0.0,
2026-02-20T06:00:00,Sanctum Sanctorum,Vibranium (kg),2552.923,17.92,True,0.0,
2026-02-20T06:00:00,Sokovia,Arc Reactor Cores,149.7018,1.27,True,0.0,
2026-02-20T06:00:00,Sokovia,Clean Water (L),320.1192,18.03,True,0.0,
2026-02-20T06:00:00,Sokovia,Medical Kits,134.8667,1.71,True,0.0,
2026-02-20T06:00:00,Sokovia,Pym Particles,346.5646,3.01,True,0.0,
2026-02-20T06:00:00,Sokovia,Vibranium (kg),861.6805,9.21,True,0.0,
2026-02-20T06:00:00,Wakanda,Arc Reactor Cores,2796.3132,7.79,True,0.0,
2026-02-20T06:00:00,Wakanda,Clean Water (L),8887.2307,31.08,True,0.0,
2026-02-20T06:00:00,Wakanda,Medical Kits,1122.2477,7.27,True,0.0,
2026-02-20T06:00:00,Wakanda,Pym Particles,2914.7728,1.74,True,0.0,
2026-02-20T06:00:00,Wakanda,Vibranium (kg),1081.7413,11.87,True,0.0,
2026-02-20T07:00:00,Avengers Compound,Arc Reactor Cores,582.898,2.27,True,0.0,
2026-02-20T07:00:00,Avengers Compound,Clean Water (L),1082.1519,1.96,True,0.0,
2026-02-20T07:00:00,Avengers Compound,Medical Kits,282.1266,6.61,True,0.0,
2026-02-20T07:00:00,Avengers Compound,Pym Particles,238.6927,3.55,True,109.09,Interdimensional transfer
2026-02-20T07:00:00,Avengers Compound,Vibranium (kg),1398.6855,10.94,True,0.0,
2026-02-20T07:00:00,New Asgard,Arc Reactor Cores,211.6582,5.7,True,0.0,
2026-02-20T07:00:00,New Asgard,Clean Water (L),1113.9227,16.99,True,0.0,
2026-02-20T07:00:00,New Asgard,Medical Kits,539.1545,3.09,True,0.0,
2026-02-20T07:00:00,New Asgard,Pym Particles,350.4622,1.24,True,0.0,
2026-02-20T07:00:00,New Asgard,Vibranium (kg),2526.4521,13.74,True,0.0,
2026-02-20T07:00:00,Sanctum Sanctorum,Arc Reactor Cores,913.8993,1.3,True,0.0,
2026-02-20T07:00:00,Sanctum Sanctorum,Clean Water (L),1359.1395,6.11,True,0.0,
2026-02-20T07:00:00,Sanctum Sanctorum,Medical Kits,667.3431,6.61,True,0.0,
2026-02-20T07:00:00,Sanctum Sanctorum,Pym Particles,177.5259,2.57,True,0.0,
2026-02-20T07:00:00,Sanctum Sanctorum,Vibranium (kg),2537.473,15.45,True,0.0,
2026-02-20T07:00:00,Sokovia,Arc Reactor Cores,144.9918,4.71,True,0.0,
2026-02-20T07:00:00,Sokovia,Clean Water (L),292.8992,27.22,True,0.0,
2026-02-20T07:00:00,Sokovia,Medical Kits,131.7867,3.08,True,0.0,
2026-02-20T07:00:00,Sokovia,Pym Particles,344.2346,2.33,True,0.0,
2026-02-20T07:00:00,Sokovia,Vibranium (kg),843.9305,17.75,True,0.0,
2026-02-20T07:00:00,Wakanda,Arc Reactor Cores,2788.2232,8.09,True,0.0,
2026-02-20T07:00:00,Wakanda,Clean Water (L),8867.1307,20.1,True,0.0,
2026-02-20T07:00:00,Wakanda,Medical Kits,1110.3677,11.88,True,0.0,
2026-02-20T07:00:00,Wakanda,Pym Particles,2912.6528,2.12,True,0.0,
2026-02-20T07:00:00,Wakanda,Vibranium (kg),1071.3313,10.41,True,0.0,
2026-02-20T08:00:00,Avengers Compound,Arc Reactor Cores,580.098,2.8,True,0.0,
2026-02-20T08:00:00,Avengers Compound,Clean Water (L),1052.8719,29.28,True,0.0,
