timestamp,sector_id,resource_type,stock_level,usage_rate_hourly,snap_event_detected
2026-01-09T02:00:00,New Asgard,Vibranium (kg),1884.21,3.17,False
2026-01-09T02:00:00,Wakanda,Arc Reactor Cores,0.0,7.1,False
2026-01-09T02:00:00,Sokovia,Pym Particles,0.99,4.12,False
2026-01-09T02:00:00,Sanctum Sanctorum,Clean Water (L),1149.24,6.96,False
2026-01-09T02:00:00,Avengers Compound,Medical Kits,270.34,2.73,False
2026-01-09T02:00:00,New Asgard,Vibranium (kg),1876.98,3.21,False
2026-01-09T02:00:00,Wakanda,Arc Reactor Cores,384.03,2.14,False
2026-01-09T02:00:00,Sokovia,Pym Particles,0.0,6.9,False
2026-01-09T02:00:00,Sanctum Sanctorum,Clean Water (L),1618.52,4.54,False
2026-01-09T02:00:00,Avengers Compound,Medical Kits,0.0,5.45,False
2026-01-09T03:00:00,New Asgard,Vibranium (kg),1169.8,6.82,False
2026-01-09T03:00:00,Wakanda,Arc Reactor Cores,0.0,5.01,False
2026-01-09T03:00:00,Sokovia,Pym Particles,263.6,2.75,False
2026-01-09T03:00:00,Sanctum Sanctorum,Clean Water (L),1828.02,3.45,False
2026-01-09T03:00:00,Avengers Compound,Medical Kits,0.0,4.26,False
2026-01-09T03:00:00,New Asgard,Vibranium (kg),965.73,7.87,False
2026-01-09T03:00:00,Wakanda,Arc Reactor Cores,404.19,2.03,False
2026-01-09T03:00:00,Sokovia,Pym Particles,0.0,4.12,False
2026-01-09T03:00:00,Sanctum Sanctorum,Clean Water (L),1122.27,7.07,False
2026-01-09T03:00:00,Avengers Compound,Medical Kits,0.0,5.63,False
2026-01-09T03:00:00,New Asgard,Vibranium (kg),1711.4,4.04,False
2026-01-09T03:00:00,Wakanda,Arc Reactor Cores,22.11,3.99,False
2026-01-09T03:00:00,Sokovia,Pym Particles,0.0,4.11,False
2026-01-09T03:00:00,Sanctum Sanctorum,Clean Water (L),1615.46,4.54,False
2026-01-09T03:00:00,Avengers Compound,Medical Kits,0.0,5.75,False
2026-01-09T03:00:00,New Asgard,Vibranium (kg),1557.86,4.83,False
2026-01-09T03:00:00,Wakanda,Arc Reactor Cores,0.0,7.87,False
2026-01-09T03:00:00,Sokovia,Pym Particles,235.79,2.89,False
2026-01-09T03:00:00,Sanctum Sanctorum,Clean Water (L),1604.62,4.59,False
2026-01-09T03:00:00,Avengers Compound,Medical Kits,218.36,2.98,False
2026-01-09T03:00:00,New Asgard,Vibranium (kg),1784.76,3.67,False
2026-01-09T03:00:00,Wakanda,Arc Reactor Cores,409.01,2.01,False
2026-01-09T03:00:00,Sokovia,Pym Particles,380.47,2.15,False
2026-01-09T03:00:00,Sanctum Sanctorum,Clean Water (L),1417.53,5.55,False
2026-01-09T03:00:00,Avengers Compound,Medical Kits,0.0,7.44,False
2026-01-09T04:00:00,New Asgard,Vibranium (kg),1332.79,5.96,False
2026-01-09T04:00:00,Wakanda,Arc Reactor Cores,338.45,2.35,False
2026-01-09T04:00:00,Sokovia,Pym Particles,0.0,7.97,False
2026-01-09T04:00:00,Sanctum Sanctorum,Clean Water (L),1314.02,6.05,False
2026-01-09T04:00:00,Avengers Compound,Medical Kits,406.49,2.01,False
2026-01-09T04:00:00,New Asgard,Vibranium (kg),1396.86,5.63,False
2026-01-09T04:00:00,Wakanda,Arc Reactor Cores,53.67,3.81,False
2026-01-09T04:00:00,Sokovia,Pym Particles,0.0,7.08,False
2026-01-09T04:00:00,Sanctum Sanctorum,Clean Water (L),1515.93,5.02,False
2026-01-09T04:00:00,Avengers Compound,Medical Kits,0.0,4.78,False
2026-01-09T04:00:00,New Asgard,Vibranium (kg),1916.17,2.98,False
2026-01-09T04:00:00,Wakanda,Arc Reactor Cores,153.05,3.3,False
2026-01-09T04:00:00,Sokovia,Pym Particles,0.0,5.89,False
2026-01-09T04:00:00,Sanctum Sanctorum,Clean Water (L),2104.51,2.02,False
2026-01-09T04:00:00,Avengers Compound,Medical Kits,92.15,3.61,False
2026-01-09T04:00:00,New Asgard,Vibranium (kg),940.79,7.96,False
2026-01-09T04:00:00,Wakanda,Arc Reactor Cores,0.0,5.89,False
2026-01-09T04:00:00,Sokovia,Pym Particles,296.88,2.57,False
2026-01-09T04:00:00,Sanctum Sanctorum,Clean Water (L),1222.67,6.52,False
2026-01-09T04:00:00,Avengers Compound,Medical Kits,0.0,7.44,False
2026-01-09T04:00:00,New Asgard,Vibranium (kg),2050.47,2.29,False
2026-01-09T04:00:00,Wakanda,Arc Reactor Cores,0.0,4.99,False
2026-01-09T04:00:00,Sokovia,Pym Particles,12.13,4.02,False
2026-01-09T04:00:00,Sanctum Sanctorum,Clean Water (L),1971.92,2.69,False
2026-01-09T04:00:00,Avengers Compound,Medical Kits,0.0,5.73,False
2026-01-09T05:00:00,New Asgard,Vibranium (kg),953.3,7.85,False
2026-01-09T05:00:00,Wakanda,Arc Reactor Cores,0.0,6.11,False
2026-01-09T05:00:00,Sokovia,Pym Particles,0.0,6.06,False
2026-01-09T05:00:00,Sanctum Sanctorum,Clean Water (L),1319.36,5.99,False
2026-01-09T05:00:00,Avengers Compound,Medical Kits,0.0,5.19,False
2026-01-09T05:00:00,New Asgard,Vibranium (kg),1957.6,2.75,False
2026-01-09T05:00:00,Wakanda,Arc Reactor Cores,0.0,7.35,False
2026-01-09T05:00:00,Sokovia,Pym Particles,0.0,5.05,False
2026-01-09T05:00:00,Sanctum Sanctorum,Clean Water (L),1658.31,4.27,False
2026-01-09T05:00:00,Avengers Compound,Medical Kits,318.15,2.45,False
2026-01-09T05:00:00,New Asgard,Vibranium (kg),1283.62,6.17,False
2026-01-09T05:00:00,Wakanda,Arc Reactor Cores,46.75,3.82,False
2026-01-09T05:00:00,Sokovia,Pym Particles,0.0,5.35,False
2026-01-09T05:00:00,Sanctum Sanctorum,Clean Water (L),1633.53,4.4,False
2026-01-09T05:00:00,Avengers Compound,Medical Kits,0.0,6.5,False
2026-01-09T05:00:00,New Asgard,Vibranium (kg),1377.66,5.7,False
2026-01-09T05:00:00,Wakanda,Arc Reactor Cores,304.82,2.51,False
2026-01-09T05:00:00,Sokovia,Pym Particles,109.07,3.51,False
2026-01-09T05:00:00,Sanctum Sanctorum,Clean Water (L),1032.75,7.45,False
2026-01-09T05:00:00,Avengers Compound,Medical Kits,0.0,4.19,False
2026-01-09T05:00:00,New Asgard,Vibranium (kg),1842.21,3.34,False
2026-01-09T05:00:00,Wakanda,Arc Reactor Cores,0.0,5.98,False
2026-01-09T05:00:00,Sokovia,Pym Particles,191.96,3.09,False
2026-01-09T05:00:00,Sanctum Sanctorum,Clean Water (L),1913.48,2.98,False
2026-01-09T05:00:00,Avengers Compound,Medical Kits,0.0,5.19,False
2026-01-09T06:00:00,New Asgard,Vibranium (kg),2085.75,2.09,False
2026-01-09T06:00:00,Wakanda,Arc Reactor Cores,0.0,6.78,False
2026-01-09T06:00:00,Sokovia,Pym Particles,0.0,4.4,False
2026-01-09T06:00:00,Sanctum Sanctorum,Clean Water (L),2103.31,2.0,False
2026-01-09T06:00:00,Avengers Compound,Medical Kits,0.0,6.25,False
2026-01-09T06:00:00,New Asgard,Vibranium (kg),2079.34,2.12,False
2026-01-09T06:00:00,Wakanda,Arc Reactor Cores,118.3,3.44,False
2026-01-09T06:00:00,Sokovia,Pym Particles,0.0,4.2,False
2026-01-09T06:00:00,Sanctum Sanctorum,Clean Water (L),2043.03,2.31,False
2026-01-09T06:00:00,Avengers Compound,Medical Kits,0.0,4.13,False
2026-01-09T06:00:00,New Asgard,Vibranium (kg),1977.71,2.64,False
2026-01-09T06:00:00,Wakanda,Arc Reactor Cores,342.9,2.31,False
2026-01-09T06:00:00,Sokovia,Pym Particles,0.0,4.51,False
2026-01-09T06:00:00,Sanctum Sanctorum,Clean Water (L),1938.1,2.84,False
2026-01-09T06:00:00,Avengers Compound,Medical Kits,0.0,5.48,False
2026-01-09T06:00:00,New Asgard,Vibranium (kg),1659.83,4.24,False
2026-01-09T06:00:00,Wakanda,Arc Reactor Cores,0.0,7.98,False
2026-01-09T06:00:00,Sokovia,Pym Particles,0.0,7.45,False
2026-01-09T06:00:00,Sanctum Sanctorum,Clean Water (L),1711.29,3.98,False
2026-01-09T06:00:00,Avengers Compound,Medical Kits,0.0,4.41,False
2026-01-09T06:00:00,New Asgard,Vibranium (kg),1506.77,5.02,False
2026-01-09T06:00:00,Wakanda,Arc Reactor Cores,0.0,5.22,False
2026-01-09T06:00:00,Sokovia,Pym Particles,0.0,7.34,False
2026-01-09T06:00:00,Sanctum Sanctorum,Clean Water (L),1932.49,2.87,False
2026-01-09T06:00:00,Avengers Compound,Medical Kits,379.51,2.12,False
2026-01-09T07:00:00,New Asgard,Vibranium (kg),2088.29,2.07,False
2026-01-09T07:00:00,Wakanda,Arc Reactor Cores,2.52,4.01,False
2026-01-09T07:00:00,Sokovia,Pym Particles,69.42,3.67,False
2026-01-09T07:00:00,Sanctum Sanctorum,Clean Water (L),1556.39,4.74,False
2026-01-09T07:00:00,Avengers Compound,Medical Kits,0.0,4.7,False
2026-01-09T07:00:00,New Asgard,Vibranium (kg),2083.03,2.1,False
2026-01-09T07:00:00,Wakanda,Arc Reactor Cores,0.0,7.06,False
2026-01-09T07:00:00,Sokovia,Pym Particles,0.0,5.18,False
2026-01-09T07:00:00,Sanctum Sanctorum,Clean Water (L),1528.59,4.88,False
2026-01-09T07:00:00,Avengers Compound,Medical Kits,0.0,4.11,False
2026-01-09T07:00:00,New Asgard,Vibranium (kg),979.12,7.64,False
2026-01-09T07:00:00,Wakanda,Arc Reactor Cores,0.0,7.83,False
2026-01-09T07:00:00,Sokovia,Pym Particles,0.0,4.53,False
2026-01-09T07:00:00,Sanctum Sanctorum,Clean Water (L),1056.73,7.25,False
2026-01-09T07:00:00,Avengers Compound,Medical Kits,0.0,7.21,False
2026-01-09T07:00:00,New Asgard,Vibranium (kg),1778.48,3.63,False
2026-01-09T07:00:00,Wakanda,Arc Reactor Cores,0.0,5.6,False
2026-01-09T07:00:00,Sokovia,Pym Particles,0.0,5.38,False
2026-01-09T07:00:00,Sanctum Sanctorum,Clean Water (L),2035.41,2.33,False
2026-01-09T07:00:00,Avengers Compound,Medical Kits,10.53,3.97,False
2026-01-09T07:00:00,New Asgard,Vibranium (kg),1025.97,7.41,False
2026-01-09T07:00:00,Wakanda,Arc Reactor Cores,0.0,5.87,False
2026-01-09T07:00:00,Sokovia,Pym Particles,0.0,7.61,False
2026-01-09T07:00:00,Sanctum Sanctorum,Clean Water (L),1883.79,3.1,False
2026-01-09T07:00:00,Avengers Compound,Medical Kits,0.0,5.45,False
2026-01-09T08:00:00,New Asgard,Vibranium (kg),1287.51,6.06,False
2026-01-09T08:00:00,Wakanda,Arc Reactor Cores,0.0,4.83,False
2026-01-09T08:00:00,Sokovia,Pym Particles,0.0,4.02,False
2026-01-09T08:00:00,Sanctum Sanctorum,Clean Water (L),1363.33,5.68,False
2026-01-09T08:00:00,Avengers Compound,Medical Kits,87.43,3.56,False
2026-01-09T08:00:00,New Asgard,Vibranium (kg),1705.78,3.97,False
2026-01-09T08:00:00,Wakanda,Arc Reactor Cores,87.17,3.56,False
2026-01-09T08:00:00,Sokovia,Pym Particles,0.0,7.87,False
2026-01-09T08:00:00,Sanctum Sanctorum,Clean Water (L),911.41,7.94,False
2026-01-09T08:00:00,Avengers Compound,Medical Kits,0.0,7.55,False
2026-01-09T08:00:00,New Asgard,Vibranium (kg),1375.95,5.62,False
2026-01-09T08:00:00,Wakanda,Arc Reactor Cores,0.0,5.49,False
2026-01-09T08:00:00,Sokovia,Pym Particles,0.0,5.81,False
2026-01-09T08:00:00,Sanctum Sanctorum,Clean Water (L),1358.5,5.71,False
2026-01-09T08:00:00,Avengers Compound,Medical Kits,0.0,4.53,False
2026-01-09T08:00:00,New Asgard,Vibranium (kg),1163.91,6.68,False
2026-01-09T08:00:00,Wakanda,Arc Reactor Cores,125.73,3.37,False
2026-01-09T08:00:00,Sokovia,Pym Particles,310.22,2.45,False
2026-01-09T08:00:00,Sanctum Sanctorum,Clean Water (L),1067.38,7.16,False
2026-01-09T08:00:00,Avengers Compound,Medical Kits,0.0,6.18,False
2026-01-09T08:00:00,New Asgard,Vibranium (kg),2034.93,2.33,False
2026-01-09T08:00:00,Wakanda,Arc Reactor Cores,0.0,7.05,False
2026-01-09T08:00:00,Sokovia,Pym Particles,0.0,4.48,False
2026-01-09T08:00:00,Sanctum Sanctorum,Clean Water (L),1958.92,2.71,False
2026-01-09T08:00:00,Avengers Compound,Medical Kits,52.18,3.74,False
2026-01-09T09:00:00,New Asgard,Vibranium (kg),1322.01,5.86,False
2026-01-09T09:00:00,Wakanda,Arc Reactor Cores,143.98,3.26,False
2026-01-09T09:00:00,Sokovia,Pym Particles,230.47,2.83,False
2026-01-09T09:00:00,Sanctum Sanctorum,Clean Water (L),2094.89,2.02,False
2026-01-09T09:00:00,Avengers Compound,Medical Kits,339.7,2.29,False
2026-01-09T09:00:00,New Asgard,Vibranium (kg),1626.55,4.35,False
2026-01-09T09:00:00,Wakanda,Arc Reactor Cores,0.0,6.14,False
2026-01-09T09:00:00,Sokovia,Pym Particles,77.51,3.59,False
2026-01-09T09:00:00,Sanctum Sanctorum,Clean Water (L),2093.92,2.02,False
2026-01-09T09:00:00,Avengers Compound,Medical Kits,0.0,6.11,False
2026-01-09T09:00:00,New Asgard,Vibranium (kg),1313.41,5.9,False
2026-01-09T09:00:00,Wakanda,Arc Reactor Cores,0.0,6.5,False
2026-01-09T09:00:00,Sokovia,Pym Particles,0.0,4.87,False
2026-01-09T09:00:00,Sanctum Sanctorum,Clean Water (L),1529.46,4.83,False
2026-01-09T09:00:00,Avengers Compound,Medical Kits,0.0,6.79,False
2026-01-09T09:00:00,New Asgard,Vibranium (kg),1737.2,3.8,False
2026-01-09T09:00:00,Wakanda,Arc Reactor Cores,0.0,7.7,False
2026-01-09T09:00:00,Sokovia,Pym Particles,0.0,4.42,False
2026-01-09T09:00:00,Sanctum Sanctorum,Clean Water (L),1032.68,7.3,False
2026-01-09T09:00:00,Avengers Compound,Medical Kits,32.66,3.82,False
2026-01-09T09:00:00,New Asgard,Vibranium (kg),1634.11,4.31,False
2026-01-09T09:00:00,Wakanda,Arc Reactor Cores,183.42,3.07,False
2026-01-09T09:00:00,Sokovia,Pym Particles,0.0,7.96,False
2026-01-09T09:00:00,Sanctum Sanctorum,Clean Water (L),1777.79,3.59,False
2026-01-09T09:00:00,Avengers Compound,Medical Kits,358.2,2.2,False
2026-01-09T10:00:00,New Asgard,Vibranium (kg),1544.06,4.73,False
2026-01-09T10:00:00,Wakanda,Arc Reactor Cores,0.0,6.03,False
2026-01-09T10:00:00,Sokovia,Pym Particles,275.77,2.6,False
2026-01-09T10:00:00,Sanctum Sanctorum,Clean Water (L),1600.38,4.45,False
2026-01-09T10:00:00,Avengers Compound,Medical Kits,0.0,4.69,False
2026-01-09T10:00:00,New Asgard,Vibranium (kg),1790.39,3.51,False
2026-01-09T10:00:00,Wakanda,Arc Reactor Cores,379.84,2.08,False
2026-01-09T10:00:00,Sokovia,Pym Particles,0.0,7.66,False
2026-01-09T10:00:00,Sanctum Sanctorum,Clean Water (L),1213.45,6.37,False
2026-01-09T10:00:00,Avengers Compound,Medical Kits,0.0,6.42,False
2026-01-09T10:00:00,New Asgard,Vibranium (kg),1578.72,4.56,False
2026-01-09T10:00:00,Wakanda,Arc Reactor Cores,0.0,7.16,False
2026-01-09T10:00:00,Sokovia,Pym Particles,0.0,4.61,False
2026-01-09T10:00:00,Sanctum Sanctorum,Clean Water (L),1729.6,3.81,False
2026-01-09T10:00:00,Avengers Compound,Medical Kits,0.0,5.72,False
2026-01-09T10:00:00,New Asgard,Vibranium (kg),1761.36,3.66,False
2026-01-09T10:00:00,Wakanda,Arc Reactor Cores,0.0,5.38,False
2026-01-09T10:00:00,Sokovia,Pym Particles,234.25,2.8,False
2026-01-09T10:00:00,Sanctum Sanctorum,Clean Water (L),1386.01,5.51,False
2026-01-09T10:00:00,Avengers Compound,Medical Kits,189.2,3.02,False
2026-01-09T10:00:00,New Asgard,Vibranium (kg),1099.58,6.93,False
2026-01-09T10:00:00,Wakanda,Arc Reactor Cores,0.0,6.86,False
2026-01-09T10:00:00,Sokovia,Pym Particles,0.0,4.56,False
2026-01-09T10:00:00,Sanctum Sanctorum,Clean Water (L),972.31,7.56,False
2026-01-09T10:00:00,Avengers Compound,Medical Kits,0.0,7.13,False
2026-01-09T11:00:00,New Asgard,Vibranium (kg),1645.75,4.21,False
2026-01-09T11:00:00,Wakanda,Arc Reactor Cores,0.0,4.39,False
2026-01-09T11:00:00,Sokovia,Pym Particles,146.31,3.22,False
2026-01-09T11:00:00,Sanctum Sanctorum,Clean Water (L),1687.91,4.0,False
2026-01-09T11:00:00,Avengers Compound,Medical Kits,99.44,3.45,False
2026-01-09T11:00:00,New Asgard,Vibranium (kg),1993.97,2.49,False
2026-01-09T11:00:00,Wakanda,Arc Reactor Cores,0.0,5.4,False
2026-01-09T11:00:00,Sokovia,Pym Particles,0.0,7.72,False
2026-01-09T11:00:00,Sanctum Sanctorum,Clean Water (L),1379.12,5.52,False
2026-01-09T11:00:00,Avengers Compound,Medical Kits,223.5,2.84,False
2026-01-09T11:00:00,New Asgard,Vibranium (kg),1115.56,6.82,False
2026-01-09T11:00:00,Wakanda,Arc Reactor Cores,383.68,2.05,False
2026-01-09T11:00:00,Sokovia,Pym Particles,237.41,2.77,False
2026-01-09T11:00:00,Sanctum Sanctorum,Clean Water (L),1482.89,5.01,False
2026-01-09T11:00:00,Avengers Compound,Medical Kits,0.0,4.8,False
2026-01-09T11:00:00,New Asgard,Vibranium (kg),902.53,7.87,False
2026-01-09T11:00:00,Wakanda,Arc Reactor Cores,383.22,2.05,False
2026-01-09T11:00:00,Sokovia,Pym Particles,0.0,5.1,False
2026-01-09T11:00:00,Sanctum Sanctorum,Clean Water (L),2022.66,2.35,False
2026-01-09T11:00:00,Avengers Compound,Medical Kits,131.64,3.29,False
2026-01-09T11:00:00,New Asgard,Vibranium (kg),1222.79,6.29,False
2026-01-09T11:00:00,Wakanda,Arc Reactor Cores,0.0,4.31,False
2026-01-09T11:00:00,Sokovia,Pym Particles,190.92,3.0,False
2026-01-09T11:00:00,Sanctum Sanctorum,Clean Water (L),1088.54,6.95,False
2026-01-09T11:00:00,Avengers Compound,Medical Kits,0.0,4.84,False
2026-01-09T12:00:00,New Asgard,Vibranium (kg),1994.37,2.48,False
2026-01-09T12:00:00,Wakanda,Arc Reactor Cores,0.0,5.37,False
2026-01-09T12:00:00,Sokovia,Pym Particles,0.0,5.95,False
2026-01-09T12:00:00,Sanctum Sanctorum,Clean Water (L),1601.4,4.4,False
2026-01-09T12:00:00,Avengers Compound,Medical Kits,113.69,3.36,False
2026-01-09T12:00:00,New Asgard,Vibranium (kg),1298.01,5.89,False
2026-01-09T12:00:00,Wakanda,Arc Reactor Cores,0.0,6.5,False
2026-01-09T12:00:00,Sokovia,Pym Particles,66.1,3.6,False
2026-01-09T12:00:00,Sanctum Sanctorum,Clean Water (L),1429.27,5.25,False
2026-01-09T12:00:00,Avengers Compound,Medical Kits,0.0,6.84,False
2026-01-09T12:00:00,New Asgard,Vibranium (kg),1489.12,4.96,False
2026-01-09T12:00:00,Wakanda,Arc Reactor Cores,0.0,7.98,False
2026-01-09T12:00:00,Sokovia,Pym Particles,365.48,2.13,False
2026-01-09T12:00:00,Sanctum Sanctorum,Clean Water (L),1010.2,7.3,False
2026-01-09T12:00:00,Avengers Compound,Medical Kits,217.44,2.86,False
2026-01-09T12:00:00,New Asgard,Vibranium (kg),1963.79,2.63,False
2026-01-09T12:00:00,Wakanda,Arc Reactor Cores,0.0,6.52,False
2026-01-09T12:00:00,Sokovia,Pym Particles,366.09,2.13,False
2026-01-09T12:00:00,Sanctum Sanctorum,Clean Water (L),1120.97,6.76,False
2026-01-09T12:00:00,Avengers Compound,Medical Kits,0.0,4.05,False
2026-01-09T12:00:00,New Asgard,Vibranium (kg),1728.57,3.78,False
2026-01-09T12:00:00,Wakanda,Arc Reactor Cores,0.0,4.88,False
2026-01-09T12:00:00,Sokovia,Pym Particles,131.06,3.28,False
2026-01-09T12:00:00,Sanctum Sanctorum,Clean Water (L),1963.33,2.63,False
2026-01-09T12:00:00,Avengers Compound,Medical Kits,0.0,6.39,False
2026-01-09T13:00:00,New Asgard,Vibranium (kg),1319.53,5.76,False
2026-01-09T13:00:00,Wakanda,Arc Reactor Cores,0.0,6.2,False
2026-01-09T13:00:00,Sokovia,Pym Particles,0.0,6.17,False
2026-01-09T13:00:00,Sanctum Sanctorum,Clean Water (L),1226.23,6.21,False
2026-01-09T13:00:00,Avengers Compound,Medical Kits,0.0,6.99,False
2026-01-09T13:00:00,New Asgard,Vibranium (kg),986.45,7.38,False
2026-01-09T13:00:00,Wakanda,Arc Reactor Cores,0.0,5.78,False
2026-01-09T13:00:00,Sokovia,Pym Particles,0.0,4.8,False
2026-01-09T13:00:00,Sanctum Sanctorum,Clean Water (L),1180.24,6.44,False
2026-01-09T13:00:00,Avengers Compound,Medical Kits,0.0,4.18,False
2026-01-09T13:00:00,New Asgard,Vibranium (kg),1455.29,5.1,False
2026-01-09T13:00:00,Wakanda,Arc Reactor Cores,0.0,4.15,False
2026-01-09T13:00:00,Sokovia,Pym Particles,0.0,7.92,False
2026-01-09T13:00:00,Sanctum Sanctorum,Clean Water (L),864.25,7.98,False
2026-01-09T13:00:00,Avengers Compound,Medical Kits,0.0,4.62,False
2026-01-09T13:00:00,New Asgard,Vibranium (kg),1451.07,5.12,False
2026-01-09T13:00:00,Wakanda,Arc Reactor Cores,0.0,5.06,False
2026-01-09T13:00:00,Sokovia,Pym Particles,0.0,6.04,False
2026-01-09T13:00:00,Sanctum Sanctorum,Clean Water (L),1446.59,5.14,False
2026-01-09T13:00:00,Avengers Compound,Medical Kits,0.0,5.36,False
2026-01-09T13:00:00,New Asgard,Vibranium (kg),1697.63,3.91,False
2026-01-09T13:00:00,Wakanda,Arc Reactor Cores,0.0,6.96,False
2026-01-09T13:00:00,Sokovia,Pym Particles,0.0,4.35,False
2026-01-09T13:00:00,Sanctum Sanctorum,Clean Water (L),1555.71,4.61,False
2026-01-09T13:00:00,Avengers Compound,Medical Kits,0.0,5.84,False
2026-01-09T14:00:00,New Asgard,Vibranium (kg),1425.15,5.22,False
2026-01-09T14:00:00,Wakanda,Arc Reactor Cores,266.22,2.59,False
2026-01-09T14:00:00,Sokovia,Pym Particles,383.16,2.02,False
2026-01-09T14:00:00,Sanctum Sanctorum,Clean Water (L),1873.79,3.04,False
2026-01-09T14:00:00,Avengers Compound,Medical Kits,0.0,6.55,False
2026-01-09T14:00:00,New Asgard,Vibranium (kg),1369.17,5.49,False
2026-01-09T14:00:00,Wakanda,Arc Reactor Cores,0.0,3.93,False
2026-01-09T14:00:00,Sokovia,Pym Particles,0.0,7.64,False
2026-01-09T14:00:00,Sanctum Sanctorum,Clean Water (L),1376.18,5.46,False
2026-01-09T14:00:00,Avengers Compound,Medical Kits,0.0,4.24,False
2026-01-09T14:00:00,New Asgard,Vibranium (kg),1125.88,6.67,False
2026-01-09T14:00:00,Wakanda,Arc Reactor Cores,0.0,5.48,False
2026-01-09T14:00:00,Sokovia,Pym Particles,0.0,5.52,False
2026-01-09T14:00:00,Sanctum Sanctorum,Clean Water (L),1560.88,4.56,False
2026-01-09T14:00:00,Avengers Compound,Medical Kits,0.0,5.26,False
2026-01-09T14:00:00,New Asgard,Vibranium (kg),2056.11,2.15,False
2026-01-09T14:00:00,Wakanda,Arc Reactor Cores,0.0,6.48,False
2026-01-09T14:00:00,Sokovia,Pym Particles,0.0,4.07,False
2026-01-09T14:00:00,Sanctum Sanctorum,Clean Water (L),1201.74,6.3,False
2026-01-09T14:00:00,Avengers Compound,Medical Kits,365.52,2.11,False
2026-01-09T14:00:00,New Asgard,Vibranium (kg),966.89,7.44,False
2026-01-09T14:00:00,Wakanda,Arc Reactor Cores,0.0,4.32,False
2026-01-09T14:00:00,Sokovia,Pym Particles,231.96,2.76,False
2026-01-09T14:00:00,Sanctum Sanctorum,Clean Water (L),1200.67,6.31,False
2026-01-09T14:00:00,Avengers Compound,Medical Kits,159.75,3.11,False
2026-01-09T15:00:00,New Asgard,Vibranium (kg),1474.93,4.95,False
2026-01-09T15:00:00,Wakanda,Arc Reactor Cores,0.0,5.81,False
2026-01-09T15:00:00,Sokovia,Pym Particles,0.0,4.15,False
2026-01-09T15:00:00,Sanctum Sanctorum,Clean Water (L),865.78,7.89,False
2026-01-09T15:00:00,Avengers Compound,Medical Kits,0.0,4.11,False
2026-01-09T15:00:00,New Asgard,Vibranium (kg),2039.26,2.23,False
2026-01-09T15:00:00,Wakanda,Arc Reactor Cores,0.0,6.99,False
2026-01-09T15:00:00,Sokovia,Pym Particles,0.0,6.44,False
2026-01-09T15:00:00,Sanctum Sanctorum,Clean Water (L),1388.29,5.37,False
2026-01-09T15:00:00,Avengers Compound,Medical Kits,72.73,3.51,False
2026-01-09T15:00:00,New Asgard,Vibranium (kg),1301.13,5.79,False
2026-01-09T15:00:00,Wakanda,Arc Reactor Cores,0.0,6.34,False
2026-01-09T15:00:00,Sokovia,Pym Particles,335.61,2.24,False
2026-01-09T15:00:00,Sanctum Sanctorum,Clean Water (L),1831.94,3.23,False
2026-01-09T15:00:00,Avengers Compound,Medical Kits,0.0,4.25,False
2026-01-09T15:00:00,New Asgard,Vibranium (kg),1447.47,5.08,False
2026-01-09T15:00:00,Wakanda,Arc Reactor Cores,0.0,6.97,False
2026-01-09T15:00:00,Sokovia,Pym Particles,32.74,3.71,False
2026-01-09T15:00:00,Sanctum Sanctorum,Clean Water (L),958.43,7.45,False
2026-01-09T15:00:00,Avengers Compound,Medical Kits,140.95,3.18,False
2026-01-09T15:00:00,New Asgard,Vibranium (kg),1254.98,6.01,False
2026-01-09T15:00:00,Wakanda,Arc Reactor Cores,0.0,4.4,False
2026-01-09T15:00:00,Sokovia,Pym Particles,0.0,7.84,False
2026-01-09T15:00:00,Sanctum Sanctorum,Clean Water (L),1676.43,3.98,False
2026-01-09T15:00:00,Avengers Compound,Medical Kits,0.0,7.83,False
2026-01-09T16:00:00,New Asgard,Vibranium (kg),1805.71,3.34,False
2026-01-09T16:00:00,Wakanda,Arc Reactor Cores,99.87,3.37,False
2026-01-09T16:00:00,Sokovia,Pym Particles,143.09,3.16,False
2026-01-09T16:00:00,Sanctum Sanctorum,Clean Water (L),970.11,7.36,False
2026-01-09T16:00:00,Avengers Compound,Medical Kits,0.0,6.2,False
2026-01-09T16:00:00,New Asgard,Vibranium (kg),1296.92,5.78,False
2026-01-09T16:00:00,Wakanda,Arc Reactor Cores,0.0,5.29,False
2026-01-09T16:00:00,Sokovia,Pym Particles,0.0,4.38,False
2026-01-09T16:00:00,Sanctum Sanctorum,Clean Water (L),1466.18,4.97,False
2026-01-09T16:00:00,Avengers Compound,Medical Kits,0.0,6.47,False
2026-01-09T16:00:00,New Asgard,Vibranium (kg),1109.96,6.68,False
2026-01-09T16:00:00,Wakanda,Arc Reactor Cores,371.73,2.06,False
2026-01-09T16:00:00,Sokovia,Pym Particles,0.0,6.22,False
2026-01-09T16:00:00,Sanctum Sanctorum,Clean Water (L),1359.45,5.48,False
2026-01-09T16:00:00,Avengers Compound,Medical Kits,0.0,4.52,False
2026-01-09T16:00:00,New Asgard,Vibranium (kg),1246.55,6.03,False
2026-01-09T16:00:00,Wakanda,Arc Reactor Cores,0.0,6.09,False
2026-01-09T16:00:00,Sokovia,Pym Particles,255.07,2.62,False
2026-01-09T16:00:00,Sanctum Sanctorum,Clean Water (L),1246.99,6.02,False
